Account Name,Campaign ID,Campaign Name,Campaign Status,Ad Set Name,Ad Set ID,Ad Set Status,Website URL(s)
NBP Crystals,120241374986140224,mad1_conv_16_glass_skin_cleanser_narrowed,PAUSED,mad1_conv_16_glass_skin_cleanser_narrowed,120241374986130224,ACTIVE,https://nuskhebyparas.com/products/glass-skin-rice-water-face-cleanser
NBP Crystals,120241374986140224,mad1_conv_16_glass_skin_cleanser_narrowed,PAUSED,mad1_conv_16_glass_skin_cleanser_narrowed,120241374986130224,ACTIVE,https://nuskhebyparas.com/products/glass-skin-rice-water-face-cleanser
NBP Crystals,120241376642630224,mad1_conv_17_dtan_tanning,PAUSED,mad1_conv_17_dtan_tanning,120241376642790224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241376642630224,mad1_conv_17_dtan_tanning,PAUSED,mad1_conv_17_dtan_tanning,120241376642790224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241376825840224,mad1_conv_18_dtan_myntra,PAUSED,mad1_conv_18_dtan_myntra,120241376825870224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241376825840224,mad1_conv_18_dtan_myntra,PAUSED,mad1_conv_18_dtan_myntra,120241376825870224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241376947580224,mad1_conv_18_dtan_adv,PAUSED,mad1_conv_18_dtan_adv,120241376947590224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241376947580224,mad1_conv_18_dtan_adv,PAUSED,mad1_conv_18_dtan_adv,120241376947590224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241377174750224,mad1_conv_20_neck_bright_adv,PAUSED,mad1_conv_20_neck_bright_adv,120241377174740224,ACTIVE,https://nuskhebyparas.com/products/neck-bright-whitening-body-scrub | https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241377174750224,mad1_conv_20_neck_bright_adv,PAUSED,mad1_conv_20_neck_bright_adv,120241377174740224,ACTIVE,https://nuskhebyparas.com/products/neck-bright-whitening-body-scrub | https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241377302470224,mad1_conv_21_level1_dtan_myntra,PAUSED,mad1_conv_21_level1_dtan_myntra,120241377302440224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241377302470224,mad1_conv_21_level1_dtan_myntra,PAUSED,mad1_conv_21_level1_dtan_myntra,120241377302440224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-ayurvedic-d-tan-cleanser-for-men-and-women-100-gram
NBP Crystals,120241377325670224,mad1_conv_22_level1_goat_milk_mnc,PAUSED,mad1_conv_22_level1_goat_milk_mnc,120241377325700224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
NBP Crystals,120241377325670224,mad1_conv_22_level1_goat_milk_mnc,PAUSED,mad1_conv_22_level1_goat_milk_mnc,120241377325700224,ACTIVE,https://nuskhebyparas.com/products/nuskhe-by-paras-under-eye-goat-milk
SM Perfume/Neutra,120241387705420396,ntn_tof_wanda_conv_perfume_reel_230226 – Copy,PAUSED,open_india_mix_creative_230226,120241387705430396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume
NBP Crystals,120241389545380224,ntn_adv_conv_web_crystal_packof3_reel_080326,PAUSED,open_india_reel_080326,120241389545390224,ACTIVE,https://nuskhebyparas.com/collections/3-pyrite-plates-for-1999?_pos=1&_psq=1999&_ss=e&_v=1.0
SM Perfume/Neutra,120241536561600396,ntn_adv_web_conv_neutra_charbigone_reel_180226 – Copy,PAUSED,open_india_charbi_gone_capsules_reel_180226,120241536561590396,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/charbi-gone
SM Perfume/Neutra,120241575194820396,ntn_web_conv_neutra_berberine_reel_260226 – Copy,PAUSED,open_india_mix_creative_260226 – Copy 2,120241575928500396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241575194820396,ntn_web_conv_neutra_berberine_reel_260226 – Copy,PAUSED,open_india_static_creative_260226 – Copy,120241575292430396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241575194820396,ntn_web_conv_neutra_berberine_reel_260226 – Copy,PAUSED,open_india_reel_creative_260226,120241575194830396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241575194820396,ntn_web_conv_neutra_berberine_reel_260226 – Copy,PAUSED,open_india_mix_creative_260226 – Copy 2,120241575928500396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241575194820396,ntn_web_conv_neutra_berberine_reel_260226 – Copy,PAUSED,open_india_static_creative_260226 – Copy,120241575292430396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241575194820396,ntn_web_conv_neutra_berberine_reel_260226 – Copy,PAUSED,open_india_reel_creative_260226,120241575194830396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241582196450396,ntn_tof_wanda_conv_perfume_reel_270226 – Copy 2,PAUSED,open_india_mix_creative_230226,120241582196440396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume
SM Perfume/Neutra,120241582196450396,ntn_tof_wanda_conv_perfume_reel_270226 – Copy 2,PAUSED,open_india_mix_creative_230226,120241582196440396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume
SM Perfume/Neutra,120241582299520396,ntn_adv_web_conv_perfume_solid_reel_270226 – Copy,PAUSED,open_india_solid_perfume_mix_creative_210226,120241582299530396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume
SM Perfume/Neutra,120241582299520396,ntn_adv_web_conv_perfume_solid_reel_270226 – Copy,PAUSED,open_india_solid_perfume_mix_creative_210226,120241582299530396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume
SM Crystals,120241594469910581,ntn_adv__web_conv_skin_creatives_291225,PAUSED,ret_india_reel_291225,120241594469930581,ACTIVE,https://studdmuffyn.com/collections/triderma?_
SML Crystals,120241602775650763,Retarget_valentine_shivratri_inde_st3_SET3 – Copy 3,PAUSED,Shivratri – 180dp,120241602775740763,ACTIVE,https://studdmuffynlife.com/collections/nandi-ji-copy
SM Perfume/Neutra,120241622580000396,ntn_web_conv_perfume_mix_reel_280226,PAUSED,open_india_reel_creative_280226 – Copy 2,120241622580200396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241622580000396,ntn_web_conv_perfume_mix_reel_280226,PAUSED,open_india_reel_creative_280226 – Copy 2,120241622580200396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241625637080396,ntn_adv_wanda_solidperfume_reel_clp_partnership_280226,PAUSED,open_india_solidperfume_static_reel_clp_creative_280226,120241625637070396,PAUSED,https://studdmuffyn.com/collections/elements-solid-perfumes | https://studdmuffyn.com/collections/solid-perfumes
SM Perfume/Neutra,120241657180180396,ntn_adv_wanda_conv_crystal_neutra_paras_280226,PAUSED,open_india_reel_creative_280226 – Copy,120241657420310396,ACTIVE,https://studdmuffyn.com/collections/protection-crystles
SM Perfume/Neutra,120241657180180396,ntn_adv_wanda_conv_crystal_neutra_paras_280226,PAUSED,open_india_reel_creative_280226,120241657180200396,ACTIVE,https://studdmuffyn.com/collections/neutracetecals
SM Perfume/Neutra,120241682358720396,ntn_adv_web_conv_perfume_reel_010326,PAUSED,open_india_solid_perfume_mix_creative_210226,120241682358780396,ACTIVE,https://studdmuffyn.com/collections/perfume-pack-of-6
SM Perfume/Neutra,120241682630940396,ntn_adv_web_conv_perfume_reel_010326 – Copy,PAUSED,open_india_solid_perfume_mix_creative_210226,120241682630950396,ACTIVE,https://studdmuffyn.com/collections/perfume-pack-of-6
SML Hair,120241711563440588,ntn_adv_conv_web_hair_xtreme_oil_reel_270126,PAUSED,open_india_hair_care_shampoo_mix_creative_250126,120241712169010588,ACTIVE,https://studdmuffyn.com/collections/all-hair-solution-products?fbclid=fbclid
SML Hair,120241711563440588,ntn_adv_conv_web_hair_xtreme_oil_reel_270126,PAUSED,open_india_hair_care_shampoo_mix_creative_270126,120241711563450588,ACTIVE,https://studdmuffyn.com/collections/all-hair-solution-products?fbclid=fbclid
SML Hair,120241711563440588,ntn_adv_conv_web_hair_xtreme_oil_reel_270126,PAUSED,open_india_hair_care_shampoo_mix_creative_250126,120241712169010588,ACTIVE,https://studdmuffyn.com/collections/all-hair-solution-products?fbclid=fbclid
SML Hair,120241711563440588,ntn_adv_conv_web_hair_xtreme_oil_reel_270126,PAUSED,open_india_hair_care_shampoo_mix_creative_270126,120241711563450588,ACTIVE,https://studdmuffyn.com/collections/all-hair-solution-products?fbclid=fbclid
SML Hair,120241711563440588,ntn_adv_conv_web_hair_xtreme_oil_reel_270126,PAUSED,open_india_hair_care_shampoo_mix_creative_250126,120241712169010588,ACTIVE,https://studdmuffyn.com/collections/all-hair-solution-products?fbclid=fbclid
SML Hair,120241711563440588,ntn_adv_conv_web_hair_xtreme_oil_reel_270126,PAUSED,open_india_hair_care_shampoo_mix_creative_270126,120241711563450588,ACTIVE,https://studdmuffyn.com/collections/all-hair-solution-products?fbclid=fbclid
SML Hair,120241715046770588,ntn_tof_web_hair_⁠xtreme_hairgrowth_static_reel_clp_270226,PAUSED,open_india_xtream_hairgrowth_reel_clp_creative_270226,120241715046780588,ACTIVE,https://studdmuffynlife.com/collections/hair-care-by-nuskhe-by-paras
SML Hair,120241715046770588,ntn_tof_web_hair_⁠xtreme_hairgrowth_static_reel_clp_270226,PAUSED,open_india_xtream_hairgrowth_reel_clp_creative_270226,120241715046780588,ACTIVE,https://studdmuffynlife.com/collections/hair-care-by-nuskhe-by-paras
SM Perfume/Neutra,120241830760720396,ntn_adv_web_conv_neutra_charbigone_reel_050326,PAUSED,open_india_charbi_gone_capsules_reel_180226,120241830760810396,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/charbi-gone
SM Perfume/Neutra,120241831875950396,ntn_adv_web_conv_neutra_berberine_reel_050326,PAUSED,open_india_reel_creative_18022026,120241831875970396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241879688200396,ntn_adv_web_perfume_multiple_partnership_060326,PAUSED,open_india_partnership_060326,120241879688220396,ACTIVE,N/A
SM Perfume/Neutra,120241880164830396,ntn_adv_wanda_conv_charbigone_reel_060326,PAUSED,open_india_charbi_gone_capsules_reel_060226,120241880164840396,ACTIVE,https://studdmuffyn.com/collections/charbi-gone
SM Perfume/Neutra,120241880411690396,ntn_adv_wanda_solidperfume_reel_clp_060326,PAUSED,open_india_solidperfume_static_reel_clp_creative_060326,120241880411650396,ACTIVE,https://studdmuffyn.com/collections/elements-solid-perfumes | https://studdmuffyn.com/collections/solid-perfumes
SM Perfume/Neutra,120241881909130396,ntn_adv_wanda_solidperfume_reel_clp_060326 – Copy,PAUSED,open_india_solidperfume_static_reel_clp_creative_060326,120241881909180396,ACTIVE,https://studdmuffyn.com/collections/elements-solid-perfumes | https://studdmuffyn.com/collections/solid-perfumes
SML Hair,120241917335750588,ntn_adv_web_hair_xtreme_hairgrowth_reel_040326,PAUSED,open_india_xtreme_hairgrowth_mix_creative_040326,120241917335770588,ACTIVE,https://studdmuffynlife.com/collections/ninja-hair-growth
SM Perfume/Neutra,120241928160540396,ntn_adv_web_conv_neutra_time_capsule_reel_070326,PAUSED,open_india_time_capsule_070326,120241928160550396,ACTIVE,https://studdmuffyn.com/collections/reverse-time-with-studd-muffyn
SM Perfume/Neutra,120241928160540396,ntn_adv_web_conv_neutra_time_capsule_reel_070326,PAUSED,open_india_time_capsule_070326,120241928160550396,ACTIVE,https://studdmuffyn.com/collections/reverse-time-with-studd-muffyn
SM Perfume/Neutra,120241928947020396,ntn_adv_web_conv_neutra_bro_reel_070326,PAUSED,open_india_bro_capsules_070326,120241928947030396,ACTIVE,https://studdmuffyn.com/collections/bro
SM Perfume/Neutra,120241929215210396,ntn_adv_web_conv_neutra_charbigone_reel_070326,PAUSED,open_india_charbi_gone_capsules_reel_180226,120241929215200396,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/charbi-gone
SM Perfume/Neutra,120241929215210396,ntn_adv_web_conv_neutra_charbigone_reel_070326,PAUSED,open_india_charbi_gone_capsules_reel_180226,120241929215200396,ACTIVE,https://studdmuffyn.com | https://studdmuffyn.com/collections/charbi-gone
SM Perfume/Neutra,120241957863410396,ds_adv_perfume_web_conv_mix_creative_070326,PAUSED,open_india_perfume_mix_creative_070326,120241957863420396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume | https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241957863410396,ds_adv_perfume_web_conv_mix_creative_070326,PAUSED,open_india_perfume_mix_creative_070326,120241957863420396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume | https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241958202150396,ds_tof_perfume_web_conv_mix_creative_070326,PAUSED,perfume_india_perfume_mix_creative_070326,120241958204910396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume | https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241958202150396,ds_tof_perfume_web_conv_mix_creative_070326,PAUSED,open_india_perfume_mix_creative_070326,120241958202240396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume | https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241958202150396,ds_tof_perfume_web_conv_mix_creative_070326,PAUSED,perfume_india_perfume_mix_creative_070326,120241958204910396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume | https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241958202150396,ds_tof_perfume_web_conv_mix_creative_070326,PAUSED,open_india_perfume_mix_creative_070326,120241958202240396,ACTIVE,https://studdmuffyn.com/collections/solid-perfume | https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SML Hair,120241966229660588,ntn_adv_web_charbigone_reel_060326,PAUSED,open_india_mix_creative_060326,120241966380880588,ACTIVE,https://studdmuffynlife.com/collections/charbi-gone
SML Hair,120241966229660588,ntn_adv_web_charbigone_reel_060326,PAUSED,open_india_mix_creative_060326,120241966229710588,ACTIVE,https://studdmuffynlife.com/collections/charbi-gone
SM Perfume/Neutra,120241978033290396,ntn_adv_web_conv_neutra_bro_reel_080326,PAUSED,open_india_bro_capsules_080326,120241978033260396,ACTIVE,https://studdmuffyn.com/collections/bro
SM Perfume/Neutra,120241978808340396,ntn_adv_web_conv_neutra_time_capsule_reel_080326,PAUSED,open_india_time_capsule_080326,120241978808390396,ACTIVE,https://studdmuffyn.com/collections/reverse-time-with-studd-muffyn
SM Perfume/Neutra,120241978958990396,ntn_tof_web_conv_neutra_berberine_reel_080326,PAUSED,open_india_reel_creative_080226,120241978959080396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SM Perfume/Neutra,120241979154260396,ntn_tof_web_neutra_berberine_reel_080326,PAUSED,open_india_reel_creative_080226,120241979154250396,ACTIVE,https://studdmuffyn.com/collections/the-ultimate-fat-loss-solution?_
SML Hair,120242044424250588,ntn_adv_web_conv_hair_24/7_combo__070326,ACTIVE,ntn_adv_web_conv_hair_24/7_combo__070326,120242044424230588,ACTIVE,https://studdmuffynlife.com/products/24-7-phus-phus-combo
SML Hair,120242044424250588,ntn_adv_web_conv_hair_24/7_combo__070326,ACTIVE,ntn_adv_web_conv_hair_24/7_combo__070326,120242044424230588,ACTIVE,https://studdmuffynlife.com/products/24-7-phus-phus-combo
SML Hair,120242048443790588,ntn_adv_web_conv_hair_ninja_hair_growth_combo__070326,PAUSED,ntn_adv_web_conv_hair_ninja_hair_growth_combo__070326,120242048443770588,ACTIVE,https://studdmuffynlife.com/collections/ninja-hair-care
SML Crystals,120242068754100763,ds_tof_web_conv_mix_creative_230226,PAUSED,open_india_mix_creative_230226,120242068846550763,ACTIVE,https://studdmuffyn.com/collections/frames-wall-art | https://studdmuffynlife.com/collections/bracelets
SML Crystals,120242068754100763,ds_tof_web_conv_mix_creative_230226,PAUSED,open_india_mix_creative_230226,120242068846280763,ACTIVE,https://studdmuffynlife.com/collections/bracelets | https://studdmuffynlife.com/collections/riche-rich
SML Crystals,120242068754100763,ds_tof_web_conv_mix_creative_230226,PAUSED,open_india_mix_creative_230226,120242068754090763,ACTIVE,https://studdmuffynlife.com/collections/riche-rich
SML Hair,120242079476210588,ntn_tof_web_hair_xtreme_hairgrowth_reel_080326,PAUSED,open_india_xtreme_hairgrowth_mix_creative_080326,120242079476230588,ACTIVE,https://studdmuffynlife.com/collections/ninja-hair-growth
SML Hair,120242079556490588,ntn_tof_conv_web_hair_hairmist_reel_080326,PAUSED,open_india_phus_phus_reel_clp_080326,120242079556550588,ACTIVE,https://studdmuffynlife.com/collections/phus-phus
SML Hair,120242079578280588,ntn_adv_web_conv_hair_ninja_hair_growth_combo__080326,PAUSED,open_india_hair_reel_clp_creative_080326,120242079578300588,ACTIVE,https://studdmuffynlife.com/collections/ninja-hair-care
SML Hair,120242080863190588,ntn_adv_web_conv_hair_24/7_combo__080326,PAUSED,ntn_adv_web_conv_hair_24/7_combo__080326,120242080863200588,ACTIVE,https://studdmuffynlife.com/ | https://studdmuffynlife.com/products/24-7-phus-phus-combo
NBP Skin,120242153157820653,Catalogue_NTN307_paras_st1_video,PAUSED,New Sales ad set,120242153157800653,ACTIVE,https://nuskhebyparas.com/
NBP Skin,120242153412840653,Test – Catalogue_NTN307_paras_st1_video,PAUSED,New Sales ad set,120242153412830653,ACTIVE,https://nuskhebyparas.com/collections/golden-lips
SML Crystals,120242237023910763,ntn_tof_web_7horseframe_static_reel_clp_270226,PAUSED,open_india_skin_pitglow_mix_creative_270226,120242237140690763,ACTIVE,https://studdmuffynlife.com/collections/seven-colourful-horses-1?_pos=1&_psq=horse&_ss=e&_v=1.0
SML Crystals,120242237023910763,ntn_tof_web_7horseframe_static_reel_clp_270226,PAUSED,open_india_skin_pitglow_reel_clp_creative_270226,120242237023950763,ACTIVE,https://studdmuffynlife.com/collections/seven-colourful-horses-1?_pos=1&_psq=horse&_ss=e&_v=1.0
SML Crystals,120242237023910763,ntn_tof_web_7horseframe_static_reel_clp_270226,PAUSED,open_india_skin_pitglow_mix_creative_270226,120242237140690763,ACTIVE,https://studdmuffynlife.com/collections/seven-colourful-horses-1?_pos=1&_psq=horse&_ss=e&_v=1.0
SML Crystals,120242237023910763,ntn_tof_web_7horseframe_static_reel_clp_270226,PAUSED,open_india_skin_pitglow_reel_clp_creative_270226,120242237023950763,ACTIVE,https://studdmuffynlife.com/collections/seven-colourful-horses-1?_pos=1&_psq=horse&_ss=e&_v=1.0
Credit Line 06,120242277379220249,Instagram ਪੋਸਟ: Nazar lagti hai ghar ya office...,ACTIVE,Instagram ਪੋਸਟ: Nazar lagti hai ghar ya office...,120242277379250249,ACTIVE,N/A
SML Crystals,120242278992540763,ntn_tof_web_crystal_seleniteplate_reel_clp_270226,PAUSED,open_india_crystal_selenite_reel_clp_creative_270226,120242278992550763,ACTIVE,https://studdmuffynlife.com/collections/selenite-plate
SML Crystals,120242279678880763,ntn_tof_web_crystal_moneybowl_static_reel_clp_270226,PAUSED,open_india_crystal_moneybowl_reel_clp_creative_270226,120242279678890763,ACTIVE,https://studdmuffynlife.com/collections/money-bowl-1 | https://studdmuffynlife.com/collections/selenite-money-bowl
SML Crystals,120242279678880763,ntn_tof_web_crystal_moneybowl_static_reel_clp_270226,PAUSED,open_india_crystal_moneybowl_reel_clp_creative_270226,120242279678890763,ACTIVE,https://studdmuffynlife.com/collections/money-bowl-1 | https://studdmuffynlife.com/collections/selenite-money-bowl
SML Crystals,120242280682460763,ntn_tof_web_crystal_richiesutra_static_reel_clp_270226,PAUSED,open_india_crystal_richiesutra_reel_clp_creative_270226,120242280682470763,ACTIVE,http://studdmuffynlife.com/
SML Crystals,120242280682460763,ntn_tof_web_crystal_richiesutra_static_reel_clp_270226,PAUSED,open_india_crystal_richiesutra_reel_clp_creative_270226,120242280682470763,ACTIVE,http://studdmuffynlife.com/
Credit Line 06,120242439744190249,Instagram ਪੋਸਟ: The Nuskhe by Paras D-Tan...,ACTIVE,Instagram ਪੋਸਟ: The Nuskhe by Paras D-Tan...,120242439744460249,ACTIVE,N/A
Credit Line 06,120242439744190249,Instagram ਪੋਸਟ: The Nuskhe by Paras D-Tan...,ACTIVE,Instagram ਪੋਸਟ: The Nuskhe by Paras D-Tan...,120242439744460249,ACTIVE,N/A
Credit Line 06,120242439744190249,Instagram ਪੋਸਟ: The Nuskhe by Paras D-Tan...,ACTIVE,Instagram ਪੋਸਟ: The Nuskhe by Paras D-Tan...,120242439744460249,ACTIVE,N/A
Credit Line 06,120242510713330249,Instagram ਪੋਸਟ: video mein hum share kar rahe Hai...,ACTIVE,Instagram ਪੋਸਟ: video mein hum share kar rahe Hai...,120242510714010249,ACTIVE,N/A
Credit Line 06,120242510713330249,Instagram ਪੋਸਟ: video mein hum share kar rahe Hai...,ACTIVE,Instagram ਪੋਸਟ: video mein hum share kar rahe Hai...,120242510714010249,ACTIVE,N/A
NBP Skin,120242530536160653,ntn_adv_web_conv_skin_brow_grow_reel_22022026,PAUSED,open_india_mix_creative_20022026,120242530536170653,ACTIVE,https://nuskhebyparas.com/collections/brow-grow
NBP Skin,120242531101590653,ntn_tof_web_conv_skin_underarm_mix_creatives_220226,PAUSED,brand_underarm_mix_creatives_200226,120242531101600653,ACTIVE,https://www.nuskhebyparas.com/collections/underarm-neckbright?fbclid=fbclid
NBP Skin,120242531405260653,ntn_tof_web_conv_skin_gold_serum_creatives_220226,PAUSED,brand_gold_serum_creatives_220226,120242531405270653,ACTIVE,https://www.nuskhebyparas.com/collections/gold-like-glow
SML Crystals,120242678278480763,ntn_adv_web_conv_crystal_Peacock_frame_070326,PAUSED,ntn_adv_web_conv_crystal_Peacock_plate _070326,120242678278470763,ACTIVE,N/A
SML Crystals,120242678278480763,ntn_adv_web_conv_crystal_Peacock_frame_070326,PAUSED,ntn_adv_web_conv_crystal_Peacock_plate _070326,120242678278470763,ACTIVE,N/A
SML Crystals,120242680980010763,ntn_adv_web_conv_crystal_Peacock_clock_070326,PAUSED,ntn_adv_web_conv_crystal_Peacock_clock_070326,120242680980020763,ACTIVE,N/A
SML Crystals,120242683251150763,ntn_adv_web_conv_shiving _combo__070326,PAUSED,open_india_crystal_pyrite_shivling_creative_070326,120242683251220763,ACTIVE,https://studdmuffynlife.com/products/pyrite-shivling-copy?_pos=1&_sid=6b908738e&_ss=r
SML Crystals,120242683251150763,ntn_adv_web_conv_shiving _combo__070326,PAUSED,open_india_crystal_pyrite_shivling_creative_070326,120242683251220763,ACTIVE,https://studdmuffynlife.com/products/pyrite-shivling-copy?_pos=1&_sid=6b908738e&_ss=r
SML Crystals,120242684160360763,ntn_adv_web_conv_bracelet_crystal_sutra_reel_070326,PAUSED,open_india_riche_sutra_bracelet_160226,120242684160420763,ACTIVE,https://studdmuffynlife.com/collections/bracelets
SML Crystals,120242684160360763,ntn_adv_web_conv_bracelet_crystal_sutra_reel_070326,PAUSED,open_india_prem_sutra_bracelet_160226,120242684160380763,ACTIVE,http://studdmuffynlife.com/ | https://studdmuffynlife.com/collections/bracelets
SML Crystals,120242684160360763,ntn_adv_web_conv_bracelet_crystal_sutra_reel_070326,PAUSED,open_india_riche_sutra_bracelet_160226,120242684160420763,ACTIVE,https://studdmuffynlife.com/collections/bracelets
SML Crystals,120242684160360763,ntn_adv_web_conv_bracelet_crystal_sutra_reel_070326,PAUSED,open_india_prem_sutra_bracelet_160226,120242684160380763,ACTIVE,http://studdmuffynlife.com/ | https://studdmuffynlife.com/collections/bracelets
NBP Skin,120242718648540653,ntn_tof_web_ampmboosterkit_static_reel_clp_260226,PAUSED,open_india_ampmboosterkit_mix_creative_260226,120242721153040653,ACTIVE,https://nuskhebyparas.com/collections/reduce-pigment-copy
NBP Skin,120242718648540653,ntn_tof_web_ampmboosterkit_static_reel_clp_260226,PAUSED,open_india_ampmboosterkit_static_creative_260226,120242720502660653,ACTIVE,https://nuskhebyparas.com/collections/reduce-pigment-copy
NBP Skin,120242718648540653,ntn_tof_web_ampmboosterkit_static_reel_clp_260226,PAUSED,open_india_ampmboosterkit_reel_creative_260226,120242718648550653,PAUSED,https://nuskhebyparas.com/collections/reduce-pigment-copy
NBP Skin,120242718648540653,ntn_tof_web_ampmboosterkit_static_reel_clp_260226,PAUSED,open_india_ampmboosterkit_mix_creative_260226,120242721153040653,ACTIVE,https://nuskhebyparas.com/collections/reduce-pigment-copy
NBP Skin,120242718648540653,ntn_tof_web_ampmboosterkit_static_reel_clp_260226,PAUSED,open_india_ampmboosterkit_static_creative_260226,120242720502660653,ACTIVE,https://nuskhebyparas.com/collections/reduce-pigment-copy
NBP Skin,120242718648540653,ntn_tof_web_ampmboosterkit_static_reel_clp_260226,PAUSED,open_india_ampmboosterkit_reel_creative_260226,120242718648550653,PAUSED,https://nuskhebyparas.com/collections/reduce-pigment-copy
NBP Skin,120242728358110653,ntn_tof_web_browgrow_static_reel_clp_260226,PAUSED,open_india_browgrow_mix_creative_260226,120242728944640653,ACTIVE,https://nuskhebyparas.com/collections/brow-grow
NBP Skin,120242728358110653,ntn_tof_web_browgrow_static_reel_clp_260226,PAUSED,open_india_browgrow_static_creative_260226,120242728758840653,ACTIVE,https://nuskhebyparas.com/collections/brow-grow
NBP Skin,120242728358110653,ntn_tof_web_browgrow_static_reel_clp_260226,PAUSED,open_india_browgrow_reel_creative_260226,120242728358120653,ACTIVE,https://nuskhebyparas.com/collections/brow-grow
NBP Skin,120242728358110653,ntn_tof_web_browgrow_static_reel_clp_260226,PAUSED,open_india_browgrow_mix_creative_260226,120242728944640653,ACTIVE,https://nuskhebyparas.com/collections/brow-grow
NBP Skin,120242728358110653,ntn_tof_web_browgrow_static_reel_clp_260226,PAUSED,open_india_browgrow_static_creative_260226,120242728758840653,ACTIVE,https://nuskhebyparas.com/collections/brow-grow
NBP Skin,120242728358110653,ntn_tof_web_browgrow_static_reel_clp_260226,PAUSED,open_india_browgrow_reel_creative_260226,120242728358120653,ACTIVE,https://nuskhebyparas.com/collections/brow-grow
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_mix_creative_260226 – Copy,120242787946890653,ACTIVE,https://nuskhebyparas.com/collections/lips-skin-care
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_static_creative_260226,120242729713810653,ACTIVE,https://nuskhebyparas.com/ | https://nuskhebyparas.com/collections/lips-skin-care
